BSN,Building,Name,type,color,eMail,Internet,Standort,Straße,PLZ,lat,lng
10G22,10G22,Kolibri-Grundschule,grundschule,green,10G22@10G22.schule.berlin.de,http://www.kolibri-grundschule.de,Hauptstandort,Schönewalder Str. 9,12627,52.532527,13.618558
10G25,10G25,Grundschule am Schleipfuhl,grundschule,green,schulleitung@schleipfuhl.schule.berlin.de,http://www.grundschule-am-schleipfuhl.de,Hauptstandort,Nossener Str. 85,12627,52.52913,13.6081
10G26,10G26,Friedrich-Schiller-Grundschule,grundschule,green,sekretariat@fsg.schule.berlin.de,http://friedrich-schiller-grundschule.de,Hauptstandort,An der Schule 13-17,12623,52.5115,13.614782
10G28,10G28,Grundschule am Hollerbusch,grundschule,green,10G28@10G28.schule.berlin.de,http://www.ganztaegig-lernen.de/grundschule-am-hollerbusch-berlin,Hauptstandort,Erich-Kästner-Str. 64,12619,52.52593,13.59512
10G29,10G29,Grundschule an der Wuhle,grundschule,green,grundschulea.d.wuhle@gmx.de,http://grundschuleanderwuhle.de,Hauptstandort,Teterower Ring 79,12619,52.52118,13.58041
10G30,10G30,Mahlsdorfer Grundschule,grundschule,green,sekretariat@mahlsdorfer-gs.schule.berlin.de,http://www.mahlsdorfer-grundschule.de,Hauptstandort,Feldrain 47,12623,52.522102,13.628787
10G31,10G31,Franz-Carl-Achard-Grundschule,grundschule,green,sekretariat@achard.schule.berlin.de,http://www.achard-grundschule.org,Hauptstandort,Adolfstr. 25,12621,52.507928,13.585120
10G32,10G32,Kiekemal-Schule (Grundschule),grundschule,green,10G32@10G32.schule.berlin.de,http://www.kiekemal-grundschule.de,Hauptstandort,Hultschiner Damm 219,12623,52.49407,13.60915
10G33,10G33,Ulmen-Grundschule,grundschule,green,10g33@10g33.schule.berlin.de,http://www.ulmenschule.de,Hauptstandort,Ulmenstr. 79-85,12621,52.48584,13.58006
10G34,10G34,Schule am grünen Stadtrand,grundschule,green,10G34@10G34.schule.berlin.de,http://www.schule-am-gruenen-stadtrand.de,Hauptstandort,Geraer Ring 54,12689,52.56973,13.56193
10K01,10K01,Rudolf-Virchow-Schule,iss,beige,kontakt@rvo-berlin.de,http://www.rvo-berlin.de,Hauptstandort,Glambecker Ring 90,12679,52.5555,13.57573
10K02,10K02,Ernst-Haeckel-Schule,iss,beige,haeckel-os@arcor.de,,Hauptstandort,Luckenwalder Str. 53,12629,52.54322,13.58574
10K03,10K03,Kerschensteiner-Schule,iss,beige,k-iss@gmx.net,http://www.k-iss.de,Hauptstandort,Golliner Str. 2,12689,52.56681,13.579505
10K05,10K05,Jean-Piaget-Schule,iss,beige,jean-piaget.oberschule@berlin.de,http://www.piaget-schule-berlin.de,Hauptstandort,Mittenwalder Str. 5,12629,52.54542,13.59615
10K06,10K06a,Georg-Klingenberg-Schule,iss,beige,sekretariat@klingenberg.schule.berlin.de,http://www.georg-klingenberg.schule,Hauptstandort,Alberichstr. 24,12683,52.49015,13.55783
10K07,10K07,Caspar-David-Friedrich-Schule,iss,beige,cdf-schulsekretariat@web.de,http://cdf-oberschule.de,Hauptstandort,Alte Hellersdorfer Str. 7,12629,52.535223,13.591017
10K08,10K08,Johann-Julius-Hecker-Schule,iss,beige,hecker@jjh-iss.de,http://www.jjh-iss.de,Hauptstandort,Hohenwalder Str. 2,12689,52.56993,13.57866
10K09,10K09,Konrad-Wachsmann-Schule,iss,beige,sekretariat@konrad-wachsmann.schule.berlin.de,http://www.konrad-wachsmann-schule.de,Hauptstandort,Geithainer Str. 12,12627,52.529047,13.622082
10K10,10K10,Wolfgang-Amadeus-Mozart-Schule (Gemeinschaftsschule),gemeinschaft,lightgreen,sekretariat@mozart.schule.berlin.de,www.mozart-schule.berlin,Hauptstandort,Cottbusser Str. 23,12627,52.53699,13.59663
10K11,10K11,Marcana-Schule (Gemeinschaftsschule),gemeinschaft,lightgreen,marcanaschule@t-online.de,http://www.marcana-schule.de,Hauptstandort,Flämingstr. 16-18,12689,52.56382,13.56592
10K12,10K12a,Gretel-Bergmann-Gemeinschaftsschule,gemeinschaft,lightgreen,gb-gems@mail.de,https://gretel-bergmann-gems.de/,Hauptstandort,Liebensteiner Straße 24,12687,52.557970,13.560062
10K13,10K13,13. Schule (Integrierte Sekundarschule),iss,beige,sekretariat@10K13.schule.berlin.de,,Hauptstandort,An der Schule 41-59,12623,52.508010,13.615787
10S04,10S04,Schule am Pappelhof,sonderpaedagogik,pink,info@pappelhof.schule.berlin.de,http://schule-am-pappelhof.de,Hauptstandort,Ketschendorfer Weg 21,12683,52.531157,13.553338
10S07,10S07,Schule am Rosenhain,sonderpaedagogik,pink,Sekretariat@rosenhain.schule.berlin.de,,Hauptstandort,Klingenthaler Str. 32,12627,52.53,13.60199
10S08,10S08,Schule am Mummelsoll,sonderpaedagogik,pink,schulleitung@10S08.schule.berlin.de,http://www.mummelsoll.de,Hauptstandort,Eilenburger Str. 4,12627,52.540282,13.629414
10Y01,10Y01,Tagore-Gymnasium,gymnasium,orange,schulleitung@tagore-gymnasium.de,http://www.tagore-gymnasium.de,Hauptstandort,Sella-Hasse-Str. 25,12687,52.55271,13.55658
10Y02,10Y02a,Otto-Nagel-Gymnasium,gymnasium,orange,sekretariat@otto-nagel-gymnasium.de,http://ong.berlin,Hauptstandort,Schulstr. 11,12683,52.511922,13.549199
10Y03,10Y03,Wilhelm-von-Siemens-Gymnasium,gymnasium,orange,schulleitung@wvsg.schule.berlin.de,http://wivonsi.be.schule.de,Hauptstandort,Allee der Kosmonauten 134,12683,52.533571,13.551106
10Y08,10Y08,Sartre-Gymnasium,gymnasium,orange,sekretariat@sartre-gymnasium.de,sartre-gymnasium.de,Hauptstandort,Kyritzer Str. 103,12629,52.54332,13.59106
10Y11,10Y11a,Melanchthon-Gymnasium,gymnasium,orange,spieler@melanchthon-schule-berlin.de,http://www.melanchthon-schule-berlin.de,Hauptstandort,Adele-Sandrock-Str. 73-75,12627,52.534367,13.618584
11B01,11B01,Hein-Moeller-Schule (OSZ Energietechnik II),osz,black,sekretariat@hein-moeller-schule.de,http://www.Hein-Moeller-Schule.de,Hauptstandort,Allee der Kosmonauten 18,10315,52.5234,13.51275
11B02,11B02,"Max-Taut-Schule (OSZ Gebäude, Umwelt, Technik)",osz,black,Schulleitung-MTS@max-taut-schule.de,http://www.max-taut-schule.de,Hauptstandort,Fischerstr. 36,10317,52.5013393,13.4862542
11B04,11B04a,Friedrich-List-Schule (OSZ Büromanagement und Wirtschaftssprachen),osz,black,info@fls-berlin.de,https://www.fls-berlin.de,Hauptstandort,Marktstr. 2-3,10317,52.50301,13.47466
11B04,11B04b,Friedrich-List-Schule (OSZ Büromanagement und Wirtschaftssprachen),osz,black,,,Filiale,Fischerstr. 32,10317,52.499092,13.489234
11G01,11G01,Sonnenuhr-Schule (Grundschule),grundschule,green,11G01@11G01.schule.berlin.de,http://www.sonnenuhr-schule.de,Hauptstandort,Franz-Jacob-Str. 33,10369,52.52933,13.46695
11G02,11G02,Schule am Roederplatz (Grundschule),grundschule,green,sekretariat-gs-am-roederplatz@t-online.de,http://gs-am-roederplatz.de,Hauptstandort,Bernhard-Bästlein-Str. 22,10367,52.52899,13.48214
11G03,11G03,Schule im Gutspark (Grundschule),grundschule,green,sekretariat@gutspark.schule.berlin.de,http://www.grundschule-im-gutspark.de,Hauptstandort,Josef-Orlopp-Str. 20,10367,52.52237,13.48307
11G05,11G05a,Schule auf dem lichten Berg (Grundschule),grundschule,green,schulleitung@11G05.schule.berlin.de,http://www.gs-lichtenberg-berlin.de,Hauptstandort,Atzpodienstr. 19,10365,52.51686,13.49421
11G05,11G05b,Schule auf dem lichten Berg (Grundschule),grundschule,green,,,Filiale,Siegfriedstr. 208-210,10365,52.513152,13.497628
11G06,11G06,Adam-Ries-Schule (Grundschule),grundschule,green,sekretariat-11g06@gmx.de,http://www.adamries.schule,Hauptstandort,Alt-Friedrichsfelde 66,10315,52.5114,13.53125
11G07,11G07,Hermann-Gmeiner-Schule (Grundschule),grundschule,green,Schulleitung@gmeiner.schule.berlin.de,http://www.gmeiner-schule-berlin.de,Hauptstandort,Harnackstr. 17,10365,52.5101,13.48594
11G08,11G08,Robinson-Schule (Grundschule),grundschule,green,11g08@11g08.schule.berlin.de,http://www.robinsonschule-berlin.de,Hauptstandort,Wönnichstr. 7,10317,52.510047,13.50046
11G09,11G09,Bürgermeister-Ziethen-Schule (Grundschule),grundschule,green,sekretariat@buezie.schule.berlin.de,http://www.buezie.de,Hauptstandort,Massower Str. 39,10315,52.50818,13.51665
11G10,11G10,Schule im Ostseekarree (Grundschule),grundschule,green,Sekretariat@11G10.schule.berlin.de,http://www.ostseekarree.net,Hauptstandort,Barther Str. 27,13051,52.56409,13.50024
11G11,11G11,Bernhard-Grzimek-Schule (Grundschule),grundschule,green,Sekretariat@grzimek.schule.berlin.de,http://bernhard-grzimek-schule.de,Hauptstandort,Sewanstr. 184,10319,52.49572,13.51176
11G12,11G12,Lew-Tolstoi-Schule (Grundschule),grundschule,green,sekretariat@11g12.schule.berlin.de,http://www.lew-tolstoi-schule.de,Hauptstandort,Römerweg 120,10318,52.49199,13.53678
11G13,11G13,Karlshorster Schule (Grundschule),grundschule,green,Sekr.KarlshorsterG@t-online.de,http://www.karlshorster-grundschule.de,Hauptstandort,Lisztstr. 6,10318,52.48925,13.51994
11G14,11G14,Richard-Wagner-Schule (Grundschule),grundschule,green,sekretariat@richard-wagner.schule.berlin.de,http://www.richard-wagner-grundschule.de,Hauptstandort,Ehrenfelsstr. 36,10318,52.479326,13.53427
11G16,11G16a,Schule an der Victoriastadt (Grundschule),grundschule,green,11g16@11g16.schule.berlin.de,http://www.gs-victoriastadt.de,Hauptstandort,Nöldnerstr. 44,10317,52.50159,13.48054
11G17,11G17,Brodowin-Schule (Grundschule),grundschule,green,11G17@11G17.schule.berlin.de,http://www.brodowinschule.de,Hauptstandort,Liebenwalder Str. 22,13055,52.53738,13.50067
11G18,11G18,Schule am Wilhelmsberg (Grundschule),grundschule,green,Wilhelmsberg@t-online.de,http://www.gs-am-wilhelmsberg.de,Hauptstandort,Sandinostr. 8,13055,52.537206,13.483664
11G19,11G19,Obersee-Schule (Grundschule),grundschule,green,sekretariat@obersee.schule.berlin.de,http://www.obersee-schule.de,Hauptstandort,Roedernstr. 69-72,13053,52.543711,13.488079
11G21,11G21,Schule Am Faulen See (Grundschule),grundschule,green,schule-am-faulen-see@gmx.de,http://www.schule-am-faulen-see.schule-berlin.net,Hauptstandort,Degnerstr. 71,13053,52.5521,13.49837
11G22,11G22,Martin-Niemöller-Grundschule,grundschule,green,MN11G22@t-online.de,http://Martin-Niemoeller-Schule.de,Hauptstandort,Am Breiten Luch 5,13053,52.56339,13.51209
11G23,11G23,Friedrichsfelder Schule (Grundschule),grundschule,green,Sekretariat11G23@t-online.de,http://friedrichsfelder-schule.de,Hauptstandort,Lincolnstr. 67,10315,52.503,13.50355
11G25,11G25,Schule am Wäldchen (Grundschule),grundschule,green,Grundschule-am-Waeldchen@t-online.de,http://www.schule-am-waeldchen.de,Hauptstandort,Wustrower Str. 28,13051,52.56846,13.50628
11G26,11G26,Randow-Schule (Grundschule),grundschule,green,Sekretariat@randow.schule.berlin.de,http://www.randow-schule.de,Hauptstandort,Randowstr. 45,13057,52.56405,13.51904
11G28,11G28a,Feldmark-Schule (Grundschule),grundschule,green,sekretariat@feldmark.schule.berlin.de,http://www.Feldmark-Schule.de,Hauptstandort,Wartiner Str. 23,13057,52.569161,13.531731
11G28,11G28b,Feldmark-Schule (Grundschule),grundschule,green,,,Filiale,,,,
11G29,11G29,Matibi-Schule (Grundschule),grundschule,green,sekretariat-11G29@t-online.de,http://www.matibi-grundschule.de,Hauptstandort,Prendener Str. 15,13059,52.5724,13.52072
11G29,11G29F,Matibi-Schule (Grundschule),grundschule,green,,,Filiale,Straße 3 Nr. 21,13059,52.581300,13.534435
11G31,11G31,Schmetterlings-Grundschule,grundschule,green,Sekretariat@11G31.schule.berlin.de,http://www.schmetterlings-grundschule.de,Hauptstandort,Dolgenseestr. 60,10319,52.49417,13.50546
11G32,11G32,Hans-Rosenthal-Grundschule,grundschule,green,11G32@11G32.schule.berlin.de,http://www.11G32.de,Hauptstandort,Bernhard-Bästlein-Straße 56,10367,52.531774,13.480860
11G33,11G33,33. Schule (Grundschule),grundschule,green,11G33@11G33.schule.berlin.de,,Hauptstandort,Rüdigerstr. 76,10365,52.516342,13.501205
11G34,11G34,34. Schule (Grundschule),grundschule,green,11G34@11G34.schule.berlin.de,,Hauptstandort,Konrad-Wolf-Str. 11,13055,52.547866,13.498831
11G35,11G35,35. Schule (Grundschule),grundschule,green,11g35@11g35.schule.berlin.de,,Hauptstandort,Sewanstr. 43,10319,52.498978,13.502358
11K01,11K01,Alexander-Puschkin-Schule,iss,beige,mail@puschkinschule.eu,http://www.puschkinschule.eu,Hauptstandort,Massower Str. 37,10315,52.50795,13.51556
11K02,11K02,Mildred-Harnack-Schule,iss,beige,sekretariat@mh.schule.berlin.de,http://www.mildred-harnack-schule.de,Hauptstandort,Schulze-Boysen-Str. 12,10365,52.511321,13.481213
11K04,11K04,Gutenberg-Schule,iss,beige,gutenberg-os@t-online.de,http://www.gutenberg-os.de,Hauptstandort,Sandinostr. 10,13055,52.53573,13.48743
11K05,11K05,Fritz-Reuter-Schule,iss,beige,fritz@fritz-reuter-oberschule.de,http://www.Fritz-Reuter-Oberschule.de,Hauptstandort,Prendener Str. 29,13059,52.570237,13.52104
11K06,11K06a,Schule am Rathaus,iss,beige,OberschuleamRathaus@t-online.de,http://www.schuleamrathaus.de,Hauptstandort,Rathausstr. 8,10367,52.515571,13.480570
11K07,11K07,Vincent-van-Gogh-Schule,iss,beige,vincent-van-gogh@t-online.de,,Hauptstandort,Wustrower Str. 26,13051,52.5678,13.50702
11K08,11K08,George-Orwell-Schule,iss,beige,info@george-orwell-oberschule.de,http://www.george-orwell-oberschule.de,Hauptstandort,Sewanstr. 223,10319,52.496354,13.514933
11K09,11K09a,Philipp-Reis-Schule,iss,beige,info@philipp-reis-oberschule.de,http://www.philipp-reis-oberschule.de,Hauptstandort,Werneuchener Str. 15,13055,52.53952,13.49572
11K10,11K10a,Grüner Campus Malchow,gemeinschaft,lightgreen,schulleiter@gruener-campus-malchow.de,http://www.gruener-campus-malchow.de,Hauptstandort,Malchower Chaussee 2,13051,52.571659,13.484038
11K10,11K10b,Grüner Campus Malchow,gemeinschaft,lightgreen,,,Filiale,Doberaner Str. 55,13051,52.569228,13.491782
11K10,11K10c,Grüner Campus Malchow,gemeinschaft,lightgreen,,,Filiale,,,52.568691,13.492416
11K10,11K10d,Grüner Campus Malchow,gemeinschaft,lightgreen,,,Filiale,,,52.569924,13.492111
11K11,11K11a,Paul-Schmidt-Schule (Integrierte Sekundarschule),iss,beige,info@paul-schmidt-schule.de,http://www.paul-schmidt-schule.de,Hauptstandort,Malchower Weg 54,13053,52.55475,13.50438
11K11,11K11b,Paul-Schmidt-Schule (Integrierte Sekundarschule),iss,beige,,,Filiale,Rüdickenstraße 24,13053,52.560901,13.507430
11K12,11K12a,Paul-und-Charlotte-Kniese-Schule (Gemeinschaftsschule),gemeinschaft,lightgreen,sekretariat@kniese-schule-berlin.de,http://www.kniese-schule-berlin.de,Hauptstandort,Erich-Kurz-Str. 6-10,10319,52.498846,13.519748
11K12,11K12b,Paul-und-Charlotte-Kniese-Schule (Gemeinschaftsschule),gemeinschaft,lightgreen,,,Filiale,Dolgenseestr. 60,10319,52.494202,13.505215
11S02,11S02,Schule am Fennpfuhl,sonderpaedagogik,pink,Schule-am-Fennpfuhl@t-online.de,,Hauptstandort,Alfred-Jung-Str. 19,10369,52.52392,13.4769
11S04,11S04,Paul-und-Charlotte-Kniese-Schule,sonderpaedagogik,pink,sekretariat@kniese-schule-berlin.de,http://www.kniese-schule-berlin.de,Hauptstandort,Erich-Kurz-Str. 6-10,10319,52.498353,13.519085
11S05,11S05,Schule am grünen Grund,sonderpaedagogik,pink,schule-am-gruenen-grund@t-online.de,,Hauptstandort,Herzbergstr. 79,10365,52.52822,13.50858
11S06,11S06,Selma-Lagerlöf-Schule,sonderpaedagogik,pink,sekretariat@11S06.schule.berlin.de,http://www.sprachheilschule-selma-lagerloef.de,Doppelstandort,Bernhard-Bästlein-Str. 56,10367,52.53183,13.47998
11S07,11S07,Carl-von-Linné-Schule,sonderpaedagogik,pink,sekretariat@linne.schule.berlin.de,,Hauptstandort,Paul-Junius-Str. 15,10367,52.5217,13.47301
11S08,11S08,Schule Am Breiten Luch,sonderpaedagogik,pink,Sekretariat@11S08.schule.berlin.de,,Hauptstandort,Am Breiten Luch 19,13053,52.5627,13.5136
11S12,11S12,Nils-Holgersson-Schule,sonderpaedagogik,pink,mail@nils-holgersson-schule-berlin.de,,Hauptstandort,Otto-Marquardt-Str. 12-14,10369,52.53405,13.47214
11Y02,11Y02,Johann-Gottfried-Herder-Gymnasium,gymnasium,orange,sekretariat@jgherder.de,http://www.jgherder.de,Hauptstandort,Franz-Jacob-Str. 8,10369,52.52671,13.467245
11Y05,11Y05,Hans-und-Hilde-Coppi-Gymnasium,gymnasium,orange,sekretariat@coppi-gym.de,http://www.coppi-gym.de,Hauptstandort,Römerweg 30-32,10318,52.4918,13.52343
11Y09,11Y09a,Barnim-Gymnasium,gymnasium,orange,kontakt@barnim-gymnasium.net,http://www.barnim-gymnasium.net,Hauptstandort,Ahrensfelder Chaussee 41,13057,52.569201,13.549303
11Y09,11Y09c,Barnim-Gymnasium,gymnasium,orange,,,Filiale,,,,
11Y10,11Y10,Manfred-von-Ardenne-Gymnasium,gymnasium,orange,info@ardenne-gymnasium.de,http://www.ardenne-gymnasium.de,Hauptstandort,Werneuchener Str. 27-28,13055,52.54188,13.49242
11Y11,11Y11,Immanuel-Kant-Gymnasium,gymnasium,orange,sekretariat@kant-gymnasium.de,http://www.kant-gymnasium.de,Hauptstandort,Lückstr. 63,10317,52.501956,13.489635
12B01,12B01,Georg-Schlesinger-Schule (OSZ Maschinen- u. Fertigungstechnik),osz,black,schulbuero@gs-schule.de,http://www.gs-schule.de,Hauptstandort,Kühleweinstr. 5,13409,52.5612027,13.3712905
12B02,12B02,Emil-Fischer-Schule (OSZ Ernährung und Lebensmitteltechnik),osz,black,sekretariat@emilfischerschule.de,http://www.emilfischerschule.de,Hauptstandort,Cyclopstr. 1-5,13437,52.5980632,13.3305532
12B03,12B03,Ernst-Litfaß-Schule (OSZ Mediengestaltung und Medientechnologie),osz,black,litfass@ernst-litfass-schule.de,http://www.ernst-litfass-schule.de,Hauptstandort,Cyclopstr. 1-5,13437,52.5980369,13.3301019
12G01,12G01,Havelmüller-Grundschule,grundschule,green,12G01@12G01.schule.berlin.de,http://havelmueller-grundschule.de,,Namslaustr. 49-57,13507,52.578512,13.284936
12G02,12G02,Grundschule am Schäfersee,grundschule,green,schulleitung@schaefersee-grundschule.de,http://www.schaefersee-grundschule.de,,Baseler Str. 2-6,13407,52.5622,13.3554
12G03,12G03,Reginhard-Grundschule,grundschule,green,12g03@12g03.schule.berlin.de,http://www.reginhard.cidsnet.de,,Letteallee 39-41,13409,52.563219,13.370292
12G04,12G04,Till-Eulenspiegel-Grundschule,grundschule,green,sekretariat@eulenspiegel-schule-berlin.de,http://www.eulenspiegel-schule-berlin.de,,Humboldtstr. 8-13,13407,52.5732,13.3423
12G05,12G05,Kolumbus-Grundschule,grundschule,green,Kolumbus-Grundschule@t-online.de,http://www.kolumbus-schule.de,,Büchsenweg 23A,13409,52.57569,13.36622
12G06,12G06,Hausotter-Grundschule,grundschule,green,hausotter-grundschule@gmx.de,http://hausotter-grundschule.de,,Hausotterplatz 4,13409,52.56963,13.375634
12G07,12G07,Mark-Twain-Grundschule,grundschule,green,schulleitung@twainmail.de,http://www.twainweb.de,,Auguste-Viktoria-Allee 95,13403,52.56864,13.3264
12G09,12G09,Grundschule an der Peckwisch,grundschule,green,schulleitung@peckwisch.de,http://www.peckwisch.de,,Tornower Weg 26-34,13439,52.59299,13.34869
12G10,12G10,Peter-Witte-Grundschule,grundschule,green,sekretariat@12g10.schule.berlin.de,http://www.peter-witte-schule.de,,Rathauspromenade 75,13437,52.5863,13.33039
12G11,12G11,Ringelnatz-Grundschule,grundschule,green,Ringelnatz-Schule@t-online.de,http://www.ringelnatz-grundschule.de/,,Wilhelm-Gericke-Str. 7,13437,52.5861,13.33753
12G12,12G12,Borsigwalder Grundschule,grundschule,green,sekretariat@borsigwaldergs.de,http://borsigwaldergs.de,,Miraustr. 100,13509,52.58822,13.30561
12G13,12G13,Franz-Marc-Grundschule,grundschule,green,sekretariat@fmg.schule.berlin.de,http://www.fmg-tegel.de,,Treskowstr. 26-31,13507,52.58822,13.2828
12G14,12G14,Alfred-Brehm-Grundschule,grundschule,green,brehm-schule@web.de,http://www.alfred-brehm-schule.de,,Ascheberger Weg 8A,13507,52.57359,13.28368
12G15,12G15,Hoffmann-von-Fallersleben-Grundschule,grundschule,green,Sekretariat@hvfg.schule.berlin.de,http://www.fallersleben-grundschule-berlin.de,,Ziekowstr. 80-88,13509,52.58744,13.29515
12G17,12G17,Ellef-Ringnes-Grundschule,grundschule,green,sekretariat@erg.schule.berlin.de,http://www.ellef-ringnes-grundschule.de,,Im Erpelgrund 11-17,13503,52.60802,13.23202
12G18,12G18,Grundschule am Tegelschen Ort,grundschule,green,info@grundschule-tegelort.de,http://www.grundschule-tegelort.de,,Gerlindeweg 11-23,13505,52.576181,13.228007
12G19,12G19,Münchhausen-Grundschule,grundschule,green,muenchhausen-gs@web.de,http://www.muenchhausen-grundschule.de,,Artemisstr. 22-26,13469,52.60851,13.31718
12G20,12G20,Grundschule am Vierrutenberg,grundschule,green,sekretariat@gs-am-vierrutenberg.de,http://www.grundschule-am-vierrutenberg.de,,Am Vierrutenberg 59-65,13469,52.617516,13.339396
12G21,12G21,Grundschule am Fließtal,grundschule,green,buero@gsfliesstal.de,http://www.grundschule-am-fliesstal.de,,Seebadstr. 42-43,13467,52.61528,13.32062
12G22,12G22,Gustav-Dreyer-Grundschule,grundschule,green,schulleitung@gustav-dreyer-schule.de,http://www.gustav-dreyer-schule.de,,Freiherr-vom-Stein-Str. 31,13467,52.61309,13.30379
12G23,12G23,Victor-Gollancz-Grundschule,grundschule,green,schule@gollancz.de,http://www.victor-gollancz-grundschule.de,,Gollanczstr. 18-24,13465,52.63826,13.28757
12G24,12G24,Renée-Sintenis-Grundschule,grundschule,green,Renee.Sintenis@t-online.de,http://www.Renee-Sintenis-Grundschule.de,,Laurinsteig 39-45,13465,52.63695,13.27237
12G26,12G26,Märkische Grundschule,grundschule,green,26.G@staatliche-Europa-schule.de,http://www.staatliche-europa-schule.de,,Dannenwalder Weg 163-165,13439,52.5952,13.36016
12G27,12G27,Chamisso-Grundschule,grundschule,green,info@chamisso-grundschule.de,http://www.chamisso-grundschule.com,,Senftenberger Ring 27,13435,52.60169,13.35807
12G28,12G28,Grundschule in den Rollbergen,grundschule,green,rollberge@web.de,http://www.rollberge.de,,Waldshuter Zeile 6,13469,52.609905,13.335731
12G29,12G29,Hermann-Schulz-Grundschule,grundschule,green,hermann.schulz.grundschule@googlemail.com,http://www.hermann-schulz-grundschule.de,,Kienhorststr. 67-79,13403,52.57359,13.32554
12G30,12G30,Reineke-Fuchs-Grundschule,grundschule,green,sekretariat@reineke-fuchs.schule.berlin.de,http://www.reineke-fuchs-grundschule.de/,,Foxweg 15,13403,52.574,13.30985
12G32,12G32,Charlie-Chaplin-Grundschule,grundschule,green,charlie-chaplin.grundschule@web.de,http://charlie-chaplin-grundschule.de,,Wilhelmsruher Damm 90-94,13439,52.59744,13.36465
12G33,12G33,Lauterbach-Grundschule,grundschule,green,sek.12G33@lauterbach.schule.berlin.de,http://www.lauterbach-schule.de,,Senftenberger Ring 41,13435,52.603879,13.359443
12G34,12G34,Otfried-Preußler-Grundschule,grundschule,green,sekretariat@ops.schule.berlin.de,http://www.ops-berlin.de,,Schulzendorfer Str. 99,13503,52.613129,13.227141
12K01,12K01,Julius-Leber-Schule,iss,beige,sekretariat@jls-berlin.de,http://www.jls-berlin.de,,Treskowstr. 26-31,13507,52.58822,13.2828
12K02,12K02,Bettina-von-Arnim-Schule,iss,beige,info@bettina-schule.de,http://www.bettina-schule.de,,Senftenberger Ring 49,13435,52.60511,13.35859
12K03,12K03,Max-Beckmann-Schule (Integrierte Sekundarschule),iss,beige,schulleitung@m-b-o.net,http://www.m-b-o.net,,Auguste-Viktoria-Allee 37,13403,52.57153,13.31463
12K04,12K04,Paul-Löbe-Schule,iss,beige,paul-loebe-schule@gmx.de,http://www.paul-loebe-schule.de,,Lindauer Allee 23-25,13407,52.57316,13.35461
12K05,12K05,Gustav-Freytag-Schule (Integrierte Sekundarschule),iss,beige,kontakt@gustav-freytag-schule.berlin,http://www.gustav-freytag-schule.berlin,,Breitkopfstr. 66-80,13409,52.56976,13.36575
12K06,12K06,Benjamin-Franklin-Schule (Integrierte Sekundarschule),iss,beige,info@benjamin-franklin-schule.de,http://www.benjamin-franklin-schule.de,,Sommerfelder Str. 5-7,13509,52.581447,13.300983
12K07,12K07,Jean-Krämer-Schule (Integrierte Sekundarschule) Wittenau,iss,beige,12K07@12K07.schule.berlin.de,http://www.jeankraemerschule.de,,Alt-Wittenau 8-12,13437,52.58995,13.33545
12K09,12K09,Carl-Benz-Schule (Integrierte Sekundarschule),iss,beige,sek@cbo-iss.de,,,Heidenheimer Str. 53-54,13467,52.615646,13.298748
12K10,12K10,Carl-Bosch-Schule,iss,beige,buero.cabo@t-online.de,http://www.carlbosch.de,,Frohnauer Str. 74-80,13467,52.62349,13.29375
12K11,12K11a,Albrecht-Haushofer-Schule,iss,beige,sekretariat@12k11.schule.berlin.de,http://www.albrecht-haushofer-schule.de,,Kurzebracker Weg 40-46,13503,52.61914,13.22771
12K11,12K11b,Albrecht-Haushofer-Schule,iss,beige,,,Filiale,,,,
12K12,12K12a,Campus Hannah Höch (Gemeinschaftsschule),gemeinschaft,lightgreen,12K12@12K12.schule.berlin.de,http://www.campus-hannah-hoech.de,,Finsterwalder Str. 52-56,13435,52.601189,13.344640
12S01,12S01,Stötzner-Schule,sonderpaedagogik,pink,verwaltung@stoetznerschule-berlin.de,http://www.stoetznerschule-berlin.de,,Tietzstr. 26-28,13509,52.584273,13.304873
12S03,12S03,Lauterbach-Schule,sonderpaedagogik,pink,sek.12S03@lauterbach.schule.berlin.de,http://www.lauterbach-schule.de,,Senftenberger Ring 41,13435,52.603879,13.359443
12S04,12S04,Schule am Park,sonderpaedagogik,pink,schule.am.park@web.de,http://www.schule-am-park-berlin.de,,Eichborndamm 276-284,13437,52.594285,13.330313
12S05,12S05,Wiesengrund-Schule,sonderpaedagogik,pink,wiesengrund-schule@t-online.de,,,Frohnauer Str. 74-80,13467,52.62349,13.29375
12S06,12S06,Toulouse-Lautrec-Schule,sonderpaedagogik,pink,sekretariat@toulouse-lautrec-schule.de,http://www.toulouse-lautrec-schule.de,,Miraustr. 120-126,13509,52.58901,13.30389
12Y01,12Y01,Friedrich-Engels-Gymnasium,gymnasium,orange,feg@freenet.de,http://www.feg.berlin,,Emmentaler Str. 67,13407,52.56959,13.35743
12Y02,12Y02,Europäisches Gymnasium Bertha-von-Suttner,gymnasium,orange,verwaltung@bertha-von-suttner.de,http://www.bertha-von-suttner.de,,Reginhardstr. 172,13409,52.57145,13.36873
12Y03,12Y03,Humboldt-Gymnasium,gymnasium,orange,sekretariat@humboldtschule-berlin.eu,http://www.humboldtschule-berlin.de,,Hatzfeldtallee 2-4,13509,52.59176,13.28891
